user_id,prediction
850,2028 260 110 593 527 589 318 1 296 1210 1270 541 1197 1097 457 480 1580 2997 50 2396 1214 1610 1213 1265 1291
2012,2858 2028 593 110 608 2762 527 1617 318 1240 858 296 2396 2997 50 1221 1214 1193 1213 1304 1036 2916 912 1307 3471
1511,2858 260 593 589 2762 608 1197 110 2396 1270 2997 1580 318 50 296 480 1265 356 1610 1 1200 1097 1193 1291 1213
5846,1196 2028 2571 2762 589 1197 1210 1198 2396 110 527 1270 1240 1580 457 296 480 858 356 1265 1617 1214 1610 1 1200
4344,919 2987 924 2355 3114 1 1242 3418 3386 1961 1233 1022 1250 2890 3408 1267 2000 3578 36 1148 1673 21 1960 1393 2289
5570,2028 1617 593 2858 1 2762 1270 1221 2997 1193 50 2396 3578 1136 1259 924 3114 1225 2000 32 2797 750 1784 1079 1222
2507,541 2987 588 1252 1220 924 1242 32 1225 923 1233 34 595 1213 648 1206 1527 110 1196 2804 2890 2324 1207 527 1393
5903,2858 1196 2762 593 608 1197 2396 1198 110 2997 1270 1240 50 318 356 296 1214 858 1617 1200 1304 1221 1291 2716 1193
554,260 2028 2571 1196 589 1197 608 1210 2396 1198 110 2997 527 1580 50 1270 1240 457 356 318 1265 480 1214 296 1610
202,541 858 527 2571 1221 1240 1213 457 1200 924 2762 1214 3114 50 1197 2997 1036 1259 34 912 2000 1961 750 1252 1784
4387,541 1 318 1198 3114 527 1193 3578 1252 1213 1288 1704 1222 150 2000 1200 457 1036 480 1208 1136 750 1214 2571 1784
1820,2028 260 1198 110 2571 527 608 1097 1270 1197 480 1213 3578 1291 924 1136 1259 1225 2791 34 150 2797 1961 750 1394
5082,260 2028 2571 593 589 2762 608 1197 1198 110 527 1240 1580 50 318 457 296 858 480 1617 356 1214 1610 1 1221
3827,1196 589 1198 608 1210 1197 527 2396 1240 2997 1580 858 1 1214 1265 356 1221 1097 1200 1193 1304 541 1291 1213 2716
5854,1196 2028 2858 1198 608 527 1210 318 1197 1270 1240 858 296 1 457 2997 1097 1221 541 1214 1265 1193 1200 1213 356
38,2858 260 2762 2571 2028 589 1196 593 1197 608 1210 1198 2997 110 527 50 1580 1270 1240 356 457 1265 318 480 1214
1985,2858 260 593 2762 608 110 2396 527 1270 2997 318 50 457 296 1617 1265 356 1 1221 1200 1193 1213 2716 1136 1259
1392,1196 2858 2571 1197 296 2396 2997 1 50 480 1097 1265 1304 1291 1136 1387 1259 1307 1225 1704 34 3114 2797 32 1394
4626,1198 110 1210 318 858 1221 1193 919 1304 3578 1036 2716 924 912 1307 1704 34 3175 150 1394 1784 2599 223 1222 908
425,1196 2858 260 2571 2762 608 1210 527 1197 1617 1270 1240 2396 2997 457 1214 541 1213 2716 3578 919 1387 2916 1307 912
216,1617 919 1 110 1221 260 924 1213 3578 3471 480 32 1387 1252 1242 50 2355 750 1197 2268 780 2916 2959 1307 2194
2857,260 2571 2858 527 1 1270 1210 1221 2997 50 2396 1265 3578 1304 1136 2716 1259 2791 3114 1225 1704 912 34 2000 1307
3701,2858 260 2571 593 589 608 1197 110 2396 1270 1240 1580 50 318 296 858 1617 1265 356 1221 1097 1193 1213 2716 1036
548,260 2028 2762 1196 593 1197 608 1210 2396 1198 2997 527 1270 1580 1240 50 457 356 318 1265 296 1610 1304 1617 1200
889,1198 110 1221 457 1225 480 1704 1291 34 1387 1036 1610 50 2762 2858 1307 1247 2628 1584 2396 3418 1356 1089 3481 1219
3517,260 1196 2028 2571 593 589 2762 608 1197 1198 2396 527 2997 1580 50 318 457 296 480 858 1265 1617 1214 1610 1
5815,2858 260 2028 593 2762 608 1197 1198 2396 110 527 2997 50 318 457 296 858 356 1265 1617 1610 1 1304 1291 2716
591,260 1198 1617 589 1 296 1197 1097 1221 1580 2997 480 2396 1214 919 1265 1291 3578 2716 1387 1136 2791 3114 1704 1307
5595,593 608 110 527 2396 1240 2997 318 1580 50 296 1617 1265 356 1 1193 1213 2716 1036 1136 1259 2791 1387 1307 919
2941,2028 260 1198 1617 110 2858 527 608 318 1 858 296 1270 1221 457 2997 1193 50 2396 1213 1610 1265 1291 3578 1304
4728,2028 1 527 1240 457 480 3471 1214 2762 3114 1036 1304 1259 912 2000 2791 356 1961 1307 1784 2355 1394 2918 2628 2268
