user_id,prediction
850,1214 111 923 260 924 2997 904 2599 3471 3160 3363 1208 1259 1954 1953 2289 3421 2529 541 3671 2908 3481 913 1304 920
2012,2081 2174 2080 1282 1240 1220 2355 2105 1036 780 2640 551 2985 1394 1356 316 648 1527 110 3552 1375 2916 2706 2302 1285
1511,260 110 1193 908 1200 1247 923 1222 541 608 318 593 111 2858 589 1197 1097 1219 3578 1036 1954 1291 2194 590 356
5846,858 527 296 1221 1617 1213 1247 1208 2762 750 924 908 2028 2396 2959 2599 2324 1089 1358 904 1225 1387 1206 1259 3147
4344,1219 1387 924 2455 1080 919 1953 969 1266 1673 1234 2289 1073 2987 1267 1250 1204 2288 2716 3418 593 2003 1965 1244 1215
5570,1270 2000 1136 1 50 2406 2028 593 2762 2797 2396 1917 2194 1259 2858 2804 1288 588 2353 1079 1028 3418 2081 1278 2001
2507,1196 2987 923 1394 1230 1079 1252 2289 903 34 3424 1225 1073 541 595 1220 2064 1267 588 1673 3504 300 2571 32 1200
5903,1196 110 1198 1240 1270 2762 1573 593 608 318 733 2858 1617 1608 1097 1200 3114 1197 34 648 32 356 1291 1036 1214
554,2997 2599 2396 3408 2710 2395 2987 858 3081 3793 3623 2355 1127 1221 2692 3897 1259 608 111 1673 527 2028 296 318 1704
202,2762 457 3147 1923 1393 527 2571 1784 380 223 3499 50 1721 1259 377 1407 2000 648 780 587 1036 858 1213 2804 3052
4387,1198 2396 2174 2100 17 1393 592 1219 1721 1 590 527 2003 2628 1997 318 2020 3448 1333 1214 2640 2406 1207 1183 1101
1820,608 1270 2571 260 1089 2028 110 480 1136 1198 1213 1394 2791 527 3421 1259 1097 924 3527 1968 47 1288 2804 2529 3578
5082,912 1197 260 969 858 923 750 1193 1259 1094 919 1198 541 913 111 908 2289 1252 2692 608 1394 2324 3072 2959 527
3827,608 589 1580 733 47 2353 1356 1089 1213 1653 527 1358 2268 2617 736 150 1704 356 1210 1544 1372 1240 1127 2763 1407
5854,1917 3499 733 1370 1214 457 380 3081 2858 2628 608 3147 356 329 474 788 2028 349 1127 318 2006 3175 1721 1265 1748
38,597 356 2858 11 912 920 527 1094 1265 2291 593 1210 3176 1307 1 919 1784 1101 1225 1196 2762 318 2355 2100 3255
1985,260 1200 1376 457 1917 3471 1573 1270 110 1372 2105 592 3702 1608 1653 1876 1909 2455 1954 2762 1552 2011 1320 10 1391
1392,1196 1387 1097 480 2571 1291 296 1304 2268 3147 50 1259 1953 2858 1225 1704 1136 1358 2947 1258 969 1265 3527 750 1276
4626,318 1036 1307 1625 1358 1198 1394 2391 2268 1704 474 858 1210 110 293 1784 1370 3147 1517 648 1608 587 1653 2716 3526
425,608 1270 2918 2858 1213 1079 1617 527 1968 1196 2804 1197 2302 2797 1307 457 1288 3253 590 1387 3210 1222 1358 1784 2997
216,1234 1294 3421 3471 2302 750 1307 919 924 2268 1221 2174 260 1262 1084 597 111 1213 1252 2529 1387 1287 2150 1617 2011
2857,3256 2571 316 253 50 1690 2058 1129 2455 1356 2000 1408 1219 1876 3578 329 527 2023 3082 2002 1333 1221 2003 1748 1358
3701,110 260 318 858 589 2571 593 2858 1097 1387 1221 1240 608 1270 1222 356 1580 1242 3114 1090 1193 1704 296 3793 1259
548,1258 2455 3753 1259 1219 2599 2997 1278 2959 3623 2028 1196 1222 1198 260 1200 2395 2657 3176 551 1193 223 1544 2804 3147
889,2396 2858 1230 1225 480 110 1207 1247 34 1673 1219 1307 3481 357 2455 1198 1584 2019 1293 2664 1272 2407 2064 300 1203
3517,1259 1197 1196 1394 2000 2804 2716 2174 1079 3448 1198 1307 2406 223 2706 2100 3033 2001 1097 1517 1265 1291 260 2683 592
5815,260 858 908 1617 904 111 1219 1584 1198 2529 3702 608 1225 2628 1127 2455 3703 3793 593 2985 1208 527 50 919 3751
591,1617 260 1221 296 1198 1097 1214 589 908 904 750 1207 1704 919 590 2396 1206 1089 1961 1387 3147 920 969 3578 150
5595,1240 1127 1387 1580 3527 2985 2529 1036 110 2640 3702 316 592 2716 3703 223 3175 2000 1573 1222 3793 2997 2959 2455 2710
2941,260 1270 2396 1198 595 908 1 32 1073 903 1617 1127 1035 1584 2100 1653 357 2407 910 1148 1291 1219 3527 923 3699
4728,1214 1240 356 1036 457 1258 592 111 3108 2000 2028 21 357 527 2640 223 3471 2194 1784 2406 1307 1500 3253 3255 1090
4117,2762 2028 780 110 223 733 3147 6 2997 1584 1356 1127 1909 2706 1552 1240 474 1210 1213 3081 3753 2617 3175 2692 1544
4153,1608 733 1 587 2617 316 34 1784 2699 1721 1610 11 2355 1923 2028 39 2762 2302 2012 110 1527 2396 788 2916 367
5226,1196 1214 457 1221 1291 2028 2916 110 592 1197 3578 2115 1127 3527 1220 474 3418 21 3703 1370 2529 1101 1608 733 1270
4345,2918 1270 1198 3072 357 2791 260 2858 1641 2243 597 34 2080 1674 1193 318 2248 11 2302 969 908 2671 593 1721 904
3539,1197 2571 2987 32 1285 1377 2395 2011 1380 2100 543 2706 2997 1307 441 1220 1275 2302 3418 1947 111 141 904 2012 2124
500,2997 3481 1 1136 919 593 1193 2959 3114 588 1259 595 3160 3793 3578 223 2791 2355 1265 2804 2987 1230 3176 1198 1617
3882,296 527 2858 1094 318 593 590 1183 111 1682 457 47 1193 2890 2291 858 2959 2997 2324 3176 1610 2599 32 1639 1266
2738,318 2858 608 590 1393 1784 1358 1721 593 2396 110 1193 3160 2997 1584 357 1259 3897 1097 3408 1641 480 1961 39 356
3518,2396 2918 1197 357 1393 1094 296 2174 1961 3160 2336 1673 1196 150 2959 1060 527 1288 1193 1225 2804 1517 2321 2571 3526
2947,2858 2396 50 2324 1617 1193 318 1213 111 3160 223 2791 2692 858 2289 1288 1094 1673 1358 2762 34 2918 25 21 3052
4502,1193 1225 1090 593 2762 260 1968 1198 1250 3363 2268 1394 2028 3421 3448 2987 750 2712 1252 1094 1673 2710 2804 50 1089
156,2396 357 1721 39 1265 587 912 920 1784 1094 2762 1641 440 593 2336 1704 34 2324 1674 608 2321 2100 3578 908 2268
4675,2997 223 1265 2599 39 2395 1259 1270 2959 1968 1307 1097 1641 1073 235 2797 2700 2762 3108 592 589 1198 919 1136 1206
673,3897 2324 2997 3408 3006 150 1682 2599 2028 25 32 1784 1358 1393 1196 2396 2268 1213 1641 1639 923 111 2571 1747 2395
5136,2028 110 590 260 1197 2916 2628 527 296 457 2268 150 1259 593 2797 2291 2396 1307 1356 2011 2000 1721 1653 2858 1222
5335,2028 1387 1036 1240 608 1197 1270 2858 1214 1610 1259 318 1 1193 50 1394 480 296 111 1954 2396 1136 1288 1097 2194
2747,2396 2791 1394 34 3114 2804 223 1307 3751 1968 3421 1080 1073 1517 1198 3253 3671 2987 357 919 2321 1230 235 2762 3552
5054,1214 1247 1196 2571 919 1094 3363 1193 1225 910 1221 235 903 1207 1035 2291 1394 1704 1084 953 300 1784 39 2908 2324
