user_id,prediction
850,1214 111 923 924 904 1208 3471 541 913 1953 589 3363 2529 260 1250 2599 1080 1407 1222 1954 3671 1304 2289 1035 3481
2012,2081 2174 2105 1240 1282 780 2355 1220 2640 2080 316 1375 1356 1527 1036 551 2985 648 1372 3421 2916 3552 3671 1394 1079
1511,260 1193 1247 908 541 1219 923 110 608 1233 111 1200 1291 1234 1230 1222 3471 590 318 1097 296 1136 593 1206 1036
5846,1617 527 296 858 1213 2762 1221 904 2396 908 924 1247 2028 750 1208 1225 1089 1198 1358 1294 1234 969 1196 2324 2599
4344,1219 924 1387 593 2455 1953 1673 2288 1080 2289 1266 1965 1267 1036 3418 3104 1250 919 2000 1962 2599 2003 1961 1923 969
5570,1270 1 593 2406 2000 1136 2797 2396 50 1617 2028 1079 1259 2762 2804 2353 3114 736 3361 1288 1722 1917 1028 2001 588
2507,923 1079 1225 1394 588 1252 2987 595 1196 541 903 2289 1206 1207 924 1073 1220 34 1673 1230 2064 1267 3424 1682 1962
5903,110 1196 1198 1573 2762 733 1240 1617 648 593 3256 1036 356 1270 1214 1370 1291 1608 1923 150 1200 318 3175 608 3114
554,2997 3408 2396 2599 2355 2987 2710 3081 3623 2395 1127 3793 3147 3114 1617 913 3175 2028 3897 3481 2692 318 50 110 1704
202,2762 1923 527 3147 457 1393 1036 2571 1721 1784 380 377 587 780 3499 1407 648 2000 1090 858 1408 223 2804 2424 2353
4387,1 2396 17 1393 1721 1198 2174 527 318 2100 539 1219 1101 2020 3396 1704 3114 2640 590 1207 1333 2003 3081 2248 2406
1820,2571 1270 480 608 2028 110 260 1089 2791 1213 3421 924 3527 1198 1136 1358 527 2529 47 1394 750 377 1097 1259 3703
5082,912 1197 908 969 913 750 1252 923 260 919 858 1259 1307 541 1094 1198 2289 2791 1079 924 1617 2291 1394 1250 111
3827,608 47 1580 1089 733 589 1358 1356 2353 1252 1213 1653 356 2763 2268 527 541 1407 1127 904 924 1266 1372 2987 150
5854,1214 3499 733 1917 457 608 3081 1370 380 2628 1748 356 3147 3175 788 349 329 1 1265 2028 2006 474 903 1396 924
38,597 356 2858 11 920 2291 1307 1265 1094 912 1101 527 3418 318 2028 2081 2571 1408 593 1197 595 1210 608 2599 2406
1985,260 1200 457 1573 1376 1270 1372 3471 110 3702 2105 1917 1876 1653 1909 1608 592 10 1954 1748 2011 1199 1552 2947 2763
1392,1196 1387 1304 2571 480 1097 1291 1233 1953 1201 1 296 750 1266 1276 3147 1225 1204 1136 50 1674 1358 969 2268 2947
4626,318 1036 1704 1307 1358 1784 1210 1198 110 1625 2268 150 1370 474 648 357 2391 1517 1394 1608 587 293 3147 1653 1682
425,1270 608 2918 590 527 1617 1079 1196 1213 2302 2858 2716 1968 2804 1197 1784 2797 1307 2174 1222 260 1961 3210 1208 3255
216,1294 750 3471 3421 1234 924 2302 1252 1617 1221 1307 597 1262 1213 1 904 2268 919 1084 111 2529 2011 1287 1231 2871
2857,3256 316 2571 2058 1129 253 2455 1219 1876 1690 50 1221 1408 1358 527 260 2871 1210 1356 2002 329 2160 2000 2023 2003
3701,260 110 589 2571 318 1580 1097 1270 1387 356 593 858 1197 1617 1240 1250 3751 3147 1704 3793 1036 924 2716 1242 2858
548,1258 1219 2455 1198 3753 1278 3623 2997 2599 2762 1200 2028 2657 2395 260 1222 2396 2700 1036 2706 3176 2617 1193 2959 1240
889,2396 1247 1207 1230 1225 1219 357 2858 1953 1199 1307 2067 480 1198 1387 2664 2019 1272 2395 1221 1673 1947 2366 34 110
3517,1197 1196 2716 1259 2804 2174 1394 2000 1079 1198 2706 223 1291 3448 1517 1307 1265 2683 592 3033 2700 2001 1097 260 2406
5815,260 858 908 904 1617 111 2529 1198 1219 1527 1208 1584 1225 3702 780 1376 1356 2985 2628 2858 3175 3703 969 1136 2011
591,1617 296 904 1221 908 750 1704 260 1198 1207 1214 590 2396 919 920 1097 150 1393 1206 969 589 1961 1089 1721 3147
5595,1240 1127 1580 3527 1036 2985 1387 3703 110 2529 3702 1573 3175 3793 316 2640 1909 2455 1222 2716 1584 2000 1617 592 1370
2941,260 2396 1198 595 1270 1073 1291 1127 1584 780 1 32 903 2054 1372 316 1035 1653 1617 357 2100 539 592 2407 1304
4728,1240 1214 1036 457 356 2028 2000 480 357 21 527 1307 3471 592 1090 2194 1500 1396 3108 2406 2268 1912 1258 1784 1721
4117,2762 733 6 2028 780 110 223 2706 1127 1210 1552 3175 1909 1240 2997 2502 3147 2700 1584 1036 3081 474 1356 2987 380
4153,1608 733 2028 1 34 110 587 11 1721 593 2617 3753 316 2302 1610 1784 318 2012 527 3623 2321 367 474 2763 788
5226,457 1214 1221 2916 1196 2028 110 1291 1220 3527 541 3578 474 3703 1374 1370 1101 1127 2529 1573 349 2115 2353 592 21
4345,2918 357 1270 2248 1674 2791 597 3072 2080 34 2243 11 2671 1198 1641 260 440 2302 1721 364 908 3396 593 1183 318
3539,1197 2571 2987 32 1285 1307 1377 1380 2100 2011 1947 480 543 904 1909 539 1215 1597 2395 1275 2012 1092 2657 555 1094
500,2997 3114 1 593 2355 588 595 919 2028 1265 3481 2959 2291 1193 1617 2987 1136 912 150 551 1198 3160 3418 223 2804
3882,296 593 527 318 590 1094 47 1266 2858 858 1183 1208 2890 1090 111 1233 1193 2291 1222 1682 32 34 457 1610 2959
2738,318 590 2858 110 593 1393 1721 608 1784 2396 1358 356 1265 3160 1961 1225 1266 3408 1584 3897 1641 11 357 2997 1408
3518,2396 1197 2918 357 2174 1393 1094 1288 2289 3526 1961 1225 296 1196 527 2321 3160 1673 2336 2804 32 3175 150 1060 1148
2947,2858 50 1213 318 1617 2396 2289 858 2692 223 34 2324 1288 111 1193 1358 1221 2700 25 293 2791 2028 1 1094 3160
4502,1193 1090 1225 593 260 1250 750 908 2028 1252 3363 50 1294 2762 2268 1276 1198 1242 3448 903 2804 3421 1968 1394 1089
156,2396 357 1721 1265 39 587 440 920 912 2028 2762 1094 1641 1408 2706 1784 1674 2321 736 590 110 2683 969 2100 1210
4675,1265 2997 39 541 356 2797 1307 223 1748 1270 1641 3175 1097 293 1073 1527 1200 2916 3108 2599 1968 1089 1240 2395 1199
673,3897 2324 32 1225 1682 2997 150 2028 1617 25 3006 541 2396 3408 1199 1233 1358 923 1784 1097 1266 1393 1653 1639 2571
5136,110 590 150 260 2028 1197 2916 2291 593 1610 1721 457 1259 2268 296 2628 2762 2797 527 1653 2396 1307 1356 3147 592
5335,2858 608 2028 1197 1387 1036 296 318 1214 1240 1307 1610 2396 1 1270 1193 527 1136 1259 1394 1288 50 1954 34 111
2747,2791 2396 1394 34 2804 1307 3114 223 1073 1968 3253 1517 3421 1198 1080 2321 235 919 110 260 357 3751 356 3671 2289
5054,1214 919 903 2571 1225 1094 1247 1035 3363 2291 1196 910 1953 590 1207 1282 235 1994 1394 2791 1084 39 1204 2529 1784
1624,2571 1240 3578 1198 110 3703 858 2028 1221 2529 1527 377 592 2640 750 1197 1573 1356 1242 2001 1408 10 2700 3082 474
1285,3471 235 1954 2791 2352 3362 1294 1278 1263 1036 1266 3361 1997 1080 3543 1077 2291 1186 337 1962 1259 300 2947 778 1233
3648,2571 1517 1923 318 3793 2918 2916 1291 1097 2502 1968 1552 2700 1784 3052 3033 1777 316 2058 2000 1653 1610 736 1197 2694
1333,858 750 924 1214 1208 2916 1200 1294 1267 2028 589 2944 457 1266 1276 3471 2997 1136 1193 1220 110 2871 2366 1230 590
2599,480 541 1374 1580 924 1222 1291 2028 750 2657 316 3175 1653 1909 1748 592 919 1129 1372 364 2011 1573 1221 1220 1028
