created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 20:21:06 +0000 2020,9229,[],1252331481092980737,1252329332216905728,38026753,1629,465,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1145993196222275584,546,1039,Tue Jul 02 09:50:44 +0000 2019,Twitter Web App
Mon Apr 20 20:21:23 +0000 2020,7431,[],1252331550223372288,,,8777,6044,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",146836717,923,651,Sat May 22 13:31:52 +0000 2010,Twitter for iPhone
Mon Apr 20 20:21:24 +0000 2020,4081,[],1252331553386106887,,,1476,5641,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1173903342118027264,689,691,Tue Sep 17 10:15:56 +0000 2019,Twitter for Android
Mon Apr 20 20:21:24 +0000 2020,8303,[],1252331554371776514,,,3501,3936,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1252237174361243649,2413,31,Mon Apr 20 14:06:36 +0000 2020,Twitter for Android
Mon Apr 20 20:21:26 +0000 2020,8281,[],1252331561191501826,,,2142,5688,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",742440576,304,262,Tue Aug 07 08:12:05 +0000 2012,Twitter for iPhone
Mon Apr 20 20:21:28 +0000 2020,5624,[],1252331572474400772,,,4723,5483,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",804757531872608257,145,72,Fri Dec 02 18:42:02 +0000 2016,Twitter for Android
Mon Apr 20 20:21:29 +0000 2020,6917,[],1252331574181482496,,,85,3879,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",21202536,132,772,Wed Feb 18 14:55:24 +0000 2009,Twitter Web App
Mon Apr 20 20:21:31 +0000 2020,3254,[],1252331584549728256,,,9600,1956,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1250267340064706563,30,31,Wed Apr 15 03:39:18 +0000 2020,Twitter for Android
Mon Apr 20 20:21:32 +0000 2020,2600,[],1252331589071142912,,,5153,7856,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1215061259143520264,405,577,Thu Jan 09 00:02:43 +0000 2020,Twitter Web App
Mon Apr 20 20:21:35 +0000 2020,6824,[],1252331602023153665,,,7466,5498,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1178013411361349632,2,7,Sat Sep 28 18:27:51 +0000 2019,Twitter for iPhone
Mon Apr 20 20:21:40 +0000 2020,7553,[],1252331621447077891,,,598,9650,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2291976937,609,460,Wed Jan 15 01:44:08 +0000 2014,Twitter for iPhone
Mon Apr 20 20:21:42 +0000 2020,367,[CitizenHeroes],1252331628317208576,,,6122,2972,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1246843002351308801,1,64,Sun Apr 05 16:52:05 +0000 2020,Twitter for iPhone
Mon Apr 20 20:21:46 +0000 2020,7498,[],1252331647988568067,1252331032826781696,705856730,526,453,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",193275425,540,415,Tue Sep 21 12:36:57 +0000 2010,Twitter for iPhone
