user_id,prediction
850,260 2028 593 110 2396 1197 527 2997 318 296 1 1214 457 1259 541 50 924 1036 1291 1213 3114 1704 3471 2959 2918
2012,2858 2028 593 608 2762 110 2396 1617 527 2997 858 318 296 1240 1214 50 1193 1221 1036 912 1213 1704 1304 1225 750
1511,2858 260 589 593 608 2762 110 2396 1197 2997 318 296 1 3578 1200 541 50 1193 1610 1036 1291 1213 1136 3114 1704
5846,1196 2028 2571 1198 2762 110 2396 1197 1617 527 858 296 1240 1 1214 457 1259 1200 1221 924 1387 1291 1213 3114 1307
4344,593 2716 1 3578 919 924 1387 2355 1036 2000 3114 2599 1374 1304 3481 1923 1073 1961 1219 3160 1673 1242 2692 1234 969
5570,2858 2028 1270 593 2762 2396 1617 2997 1 3578 1259 50 1193 1221 924 1136 3114 2959 1225 2804 750 1079 1222 1219 111
2507,2858 1196 2028 2571 110 527 1265 1200 541 34 924 1213 32 1394 1225 1220 2804 1079 1230 1219 1089 1206 3147 1358 2324
5903,2858 1196 593 608 1198 2762 110 1197 1617 858 318 296 1240 1214 541 50 1193 919 1221 1036 1291 1213 1136 3114 1704
554,1196 260 2028 2571 608 1198 110 1197 1617 527 2997 858 318 296 1240 1 1214 1259 541 50 919 1221 1291 912 1213
202,2571 2762 1197 527 2997 858 1240 1214 457 1259 1200 541 50 1221 1036 912 1213 3114 2804 750 1961 908 1230 1089 1247
4387,589 2571 608 1198 2396 527 2997 318 1 1214 457 3578 1200 541 1193 1036 1213 1136 3114 1704 1304 750 1230 1222 1219
1820,260 2028 2571 1270 608 1198 110 1197 527 1097 3578 1259 924 2791 1291 1213 1136 1968 2599 1394 1225 3481 2804 750 1961
5082,260 2028 2571 593 608 1198 2762 110 1197 1617 527 858 318 296 1 1214 541 50 1193 919 1221 912 1213 3114 1704
3827,1196 589 608 1198 1197 527 858 356 1240 1 1214 3578 1200 541 1193 919 1221 1387 1036 1291 912 1213 1136 3114 1704
5854,2858 1196 2028 608 1198 1197 527 858 318 296 1240 1 1214 1200 541 1193 919 1221 1036 1291 912 1213 1136 3114 1704
38,2858 1196 260 2028 2571 593 608 1198 2762 110 1197 1617 527 2997 858 318 356 1 457 541 50 1193 919 1221 1291
1985,2858 260 593 608 2762 110 2396 1617 527 318 296 356 1 457 1200 50 1193 919 1221 912 1213 1136 3114 1704 2918
1392,2858 1196 2571 2396 1197 1097 1265 2997 296 1 1259 50 1387 1291 1136 3114 1307 1704 2959 1304 1394 1225 2804 750 1079
4626,1210 1198 110 858 318 3578 1193 919 1221 924 1036 912 1307 1704 2959 1304 1394 223 2804 908 1230 1222 1219 150 111
425,2858 1196 260 1210 2571 608 2762 2396 1197 1617 527 2997 1240 1214 457 3578 541 919 1387 912 1213 3114 1307 2959 2918
216,260 110 1197 1617 1 3578 50 919 1221 924 1387 1213 1307 2599 32 3471 2959 1374 223 3481 750 111 1089 3421 3147
2857,2858 260 1210 2571 2396 527 2997 1 3578 1259 50 1221 912 1136 3114 1704 2959 2918 1304 1225 2804 750 908 1230 1219
3701,2858 260 589 2571 593 608 110 2396 1197 1617 858 318 296 356 1240 1259 50 1193 1221 1387 1036 1213 3114 1704 2918
548,1196 260 2028 593 608 1198 2762 1197 1617 527 2997 318 296 1240 1 1200 541 50 1193 919 1221 912 1213 1136 3114
889,2858 1198 2762 110 2396 457 34 50 1221 1387 1610 1036 1291 1307 1704 1225 3481 1230 1219 1089 1247 2395 47 1673 1258
3517,1196 260 2028 2571 593 608 1198 2762 1197 1617 527 2997 858 318 296 1 1214 50 1193 919 1221 1291 912 1213 3114
5815,2858 260 2028 593 608 1198 2762 110 2396 1197 1617 527 2997 858 318 296 1 50 919 1387 1036 1213 1136 3114 1704
