user_id,prediction
850,50 318 527 260 593 296 2028 1213 541 1197 3114 2997 1214 110 1 1704 924 2396 2918 1291 2959 1036 3471 1259 457
2012,318 50 858 527 2762 750 912 1193 593 1221 2028 2858 296 110 1213 1225 1617 608 1304 1214 1036 1240 1704 2396 2997
1511,50 318 260 1193 2762 593 1136 2858 296 608 1197 541 1213 3114 110 1 2997 1704 2396 1291 1200 1036 3578 1610 589
5846,858 527 1198 1221 2762 2028 296 1196 1197 1213 1617 2571 3114 110 1214 1 2396 1240 1387 924 1200 1259 1291 457 1307
4344,593 1234 919 969 1219 2692 1304 3114 1242 1 1387 1036 924 3578 1961 3481 2599 3160 2716 1374 1923 1073 2000 2355 1673
5570,50 2762 750 1193 1221 593 1136 2028 2858 1225 2804 1617 3114 1219 1 111 3578 2997 2396 1222 2959 1259 1270 924 1079
2507,527 2324 2858 1196 2028 1213 541 1225 2571 2804 1219 1358 110 1089 1230 3147 1200 1206 1394 924 1265 1079 34 1220 32
5903,318 50 1198 858 2762 1196 1193 593 1221 1136 1197 2858 110 296 1213 541 3114 1617 608 1704 919 1240 1036 1291 1214
554,1196 260 1210 480 2028 589 2571 1270 1580 608 1198 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 1240
202,858 50 527 2762 750 912 1221 908 2571 1197 1213 541 2804 1247 3114 1089 1214 1240 1036 1200 2997 457 1230 1259 1961
4387,318 527 1198 750 1193 1136 2571 1213 608 541 3114 1219 1304 1 1704 1214 2396 2997 1036 1200 1230 3578 457 1222 589
1820,1198 527 260 750 1136 2028 2571 1197 1213 110 608 2804 1225 1291 3578 1259 924 1961 1394 1270 2791 1097 3481 2599 1968
5082,858 50 527 912 318 1198 260 1193 1221 2762 593 608 296 541 1197 2028 919 1213 1617 2571 3114 1214 1 110 1704
3827,858 1198 527 1193 1221 912 1196 1136 1197 1213 541 608 1704 3114 1240 1036 1214 919 1 1291 1200 3578 1387 356 589
5854,318 858 1198 527 1193 1221 912 1196 1136 2028 2858 296 1197 1213 541 608 1214 3114 1240 1036 919 1200 1 1704 1291
38,318 527 50 858 1198 260 2762 1193 1221 593 1197 2858 2028 1196 2571 919 1617 110 608 541 1 1291 2997 356 457
1985,318 50 260 527 2762 912 593 1136 1221 1193 110 2858 296 1213 1617 608 3114 919 1 1200 1704 2918 457 356 2396
1392,50 750 1136 1196 2858 1197 2571 296 2804 1225 1304 3114 1704 1 1291 1387 2997 2396 1259 2959 1307 1394 1097 1265 1079
4626,318 858 1198 1193 912 1221 908 110 2804 919 1219 1304 1704 111 1036 1230 3578 1222 2959 1210 150 1307 1394 924 223
425,527 260 912 2762 1196 2858 1197 1213 2571 608 541 1617 919 3114 1214 1240 2918 1387 2997 2396 457 3578 1210 2959 1307
216,50 260 750 1221 1197 1213 919 1617 110 1 111 1089 3147 1387 3578 3421 2959 924 1307 3471 3481 2599 223 32 1374
2857,50 527 260 1221 912 750 1136 908 2571 2858 1225 2804 1219 1304 3114 1 1704 2918 3578 2997 1210 2396 2959 1259 1230
3701,318 858 50 260 1193 1221 593 2571 1197 2858 110 296 1213 608 3114 1617 1704 1240 1036 2918 1387 2396 356 589 1259
548,318 50 1198 527 260 1193 1221 2762 593 912 1136 296 1196 2028 1213 608 541 1197 1617 3114 919 1240 1200 1 2997
889,50 1198 1221 2762 2858 1247 1225 1219 110 1089 1230 1704 1387 2396 1291 1036 457 47 1258 1307 1610 3481 34 2395 1673
3517,318 50 858 1198 527 260 2762 1193 912 1221 593 1196 2028 2571 1197 296 1213 1617 608 3114 919 1 1214 1291 2997
5815,858 50 1198 318 527 260 2762 1136 593 2028 296 2858 608 1197 1213 919 1617 110 3114 2997 1 1704 1387 2396 1036
591,1198 260 1221 1136 296 1197 919 1617 3114 1214 1704 1 2997 1387 2396 1291 3578 1307 1394 2959 589 1097 1265 2791 2599
5595,318 50 527 912 1193 593 1136 296 110 1213 608 1225 1617 3114 919 1240 1 1036 1704 2918 2997 1387 2959 2396 356
2941,858 1198 50 318 527 260 1193 1221 1136 2028 2858 296 608 1213 110 1617 1 1304 2997 1704 2396 1291 1036 2918 3578
4728,527 912 2762 2324 2028 1247 2804 1304 3114 1214 111 1 1240 2918 3147 1036 1230 1090 457 1259 356 3671 1394 1961 3471
4117,858 527 2762 1193 1221 1136 912 2028 1197 1213 110 1704 1304 1214 1036 1240 2918 919 1291 1200 1 2997 1387 1210 1259
4153,318 50 527 1198 260 858 2762 593 1196 2028 1193 912 1221 1136 110 1197 1213 296 1617 1036 1291 541 1 3578 1240
5226,318 50 527 912 1193 1221 593 1196 1136 2028 296 1197 1213 541 110 608 1617 919 3114 1214 1704 1 1291 3578 2997
4345,858 318 527 1198 260 1193 1221 2762 908 593 2858 2028 296 1213 541 3114 1304 111 1214 1240 2918 1200 1222 2959 3578
3539,527 912 750 1221 2324 2028 1252 1197 2571 1213 1225 1278 3114 1304 111 2997 3147 1230 1387 1961 3421 1610 150 1307 3471
500,858 1198 260 912 1193 1221 1136 593 1196 2028 919 541 1617 3114 110 1 2997 1214 1291 1240 1259 1307 1200 1387 457
3882,858 318 527 1198 1193 912 260 593 2858 296 2762 1136 1196 1197 541 919 2571 3114 1214 2997 1 1240 1200 2396 1259
2738,318 858 50 1198 912 1193 1221 260 593 2762 2858 608 1197 1196 541 919 2571 110 2997 1214 1 2396 1387 1240 1291
3518,858 527 750 1193 1221 908 1196 1197 296 2028 1213 2571 1225 541 2804 1617 110 1304 1214 2918 2396 1240 1200 2959 457
2947,858 318 50 1198 1193 912 260 1221 2858 2762 1213 1196 2028 541 1617 919 3114 110 1214 1 2396 1240 1387 1200 1291
4502,50 1198 260 1193 593 2762 1136 2028 1197 1225 2571 1304 3114 1291 2918 457 356 1394 3578 1610 589 1307 1210 1265 2599
156,318 50 858 1198 260 912 2762 1193 1221 593 2028 1136 1197 1196 296 2571 1213 608 919 110 541 2396 1291 1240 1214
4675,318 527 1198 1193 2762 593 1136 2028 1213 541 1225 919 3114 1304 1214 1 2997 1240 1291 1200 1036 1387 2959 3578 1259
673,50 1198 912 1221 2762 2028 1196 541 1197 1213 919 1617 2571 2997 3114 1 1240 2396 1387 1200 2918 1291 457 1036 1307
5136,50 858 527 260 2762 912 1193 1221 593 1136 2028 2858 1197 296 1213 110 919 3114 1304 1214 1 2396 3578 2997 1387
5335,318 50 527 912 1193 2762 1136 2858 2028 296 1197 608 541 919 1 1214 1704 1240 1387 2918 2396 1036 1259 924 3578
2747,858 50 527 1198 260 912 1193 1221 2762 2028 2571 541 919 1617 3114 110 1704 1214 2396 1240 1387 2959 1200 1036 1307
5054,527 1193 1221 2324 1196 1225 1247 919 2571 2804 3114 1214 1089 1704 3147 1090 47 1394 356 3421 2791 3481 223 3160 1220
1624,1198 318 858 527 912 1221 1193 593 1136 2028 2571 296 1197 110 1213 1617 608 1225 3114 1240 919 1 1704 2918 3578
1285,318 904 912 2324 1197 1278 1617 1704 1294 3147 2396 1036 1259 3578 3471 1210 1307 2791 1954 3751 2268 3361 364 2890 357
3648,318 858 527 750 1221 912 908 2571 1197 1213 541 1617 1247 1304 1219 1089 1291 2918 111 1387 1222 1230 1610 1307 1394
1333,858 318 750 1193 1136 2028 919 110 3114 1214 1 2997 1230 1200 2918 2396 924 457 3578 589 2959 150 356 3471 1961
2599,50 527 2762 912 1193 1221 1136 593 2028 2858 541 1213 1225 1617 919 1304 1704 1291 2918 2997 2959 2396 924 1394 1307
1996,50 527 912 750 1221 1197 296 1213 2804 608 1225 1617 3114 1704 1214 1200 2918 1387 356 2997 2396 1610 2959 1270 924
3290,858 318 50 527 1198 260 1193 1221 593 2762 912 296 1136 1196 2028 1213 1197 110 1617 3114 1214 919 1704 1240 1
3313,318 858 912 750 1221 923 1197 541 1247 1214 111 3147 1230 2396 1090 47 3421 1259 1206 1394 1079 2599 920 32 1784
1112,318 858 912 750 1193 1221 593 2324 908 1196 1252 296 1208 1278 1304 1358 1704 1240 1222 2959 3421 1206 1307 3471 2791
4647,912 260 1193 593 2858 296 1196 1197 3114 1230 1240 2918 1222 1200 2396 1291 356 589 3578 1210 2791 34 32 590 1968
1943,858 527 912 1221 2028 1225 919 110 1304 111 1214 1 1240 1200 2396 1222 1206 1394 457 3578 1210 1961 3471 1307 150
1130,50 260 1193 2762 296 1213 608 2571 1225 919 1617 1304 3114 1214 1 2997 1291 1036 1200 3578 1259 356 2959 1394 3471
5269,318 527 912 1136 2858 608 2028 541 2571 919 3114 110 1 1704 1240 2918 1387 1200 2396 1394 1291 1036 457 3471 3578
2885,318 858 527 1198 260 2762 1193 912 593 1221 1136 1196 2028 296 1197 2571 1213 608 1617 541 919 1704 1291 1214 1240
3163,858 318 1198 1221 1136 2028 541 110 3114 1089 1214 1704 1240 1230 2959 1258 3671 3421 150 1610 1270 2599 3160 1968 1923
4497,318 527 912 1193 593 1136 2028 1196 296 1197 1213 110 1304 3114 1 1387 1704 1036 2918 924 457 589 356 1394 1610
3299,318 1198 912 1193 593 1196 1213 541 2571 1617 919 2804 1304 3114 1214 1704 1 1240 1387 1291 457 1307 589 356 1610
3677,318 858 1198 527 260 2762 1193 1221 2028 1196 912 1136 2571 296 2858 110 1213 1197 541 608 1617 3114 1036 1200 1240
1181,318 750 593 1234 1208 1247 969 2804 110 3897 1089 1704 2959 1210 1610 1394 1961 3363 1097 1079 3481 2599 2716 1923 2268
991,527 858 318 50 1198 260 1193 1221 2762 919 593 2858 608 2028 1196 541 296 1617 2571 1 2997 110 1214 1240 1387
10,50 260 1193 908 593 2028 1197 296 1213 608 1219 2997 1036 3578 457 356 1222 1610 1079 32 34 1968 1073 2355 3408
4729,858 527 260 1193 912 1221 593 1136 1197 296 1213 2571 541 919 110 1704 1214 2997 1240 1387 1036 1259 457 1200 3578
5990,858 50 527 318 1198 912 1193 593 2762 2858 608 2028 296 1213 919 1617 2571 3114 1214 110 1 1387 1704 1200 924
4521,318 912 1193 1221 1136 2028 2858 296 2571 608 1225 919 1617 3114 1214 1 1291 2396 457 589 924 1259 356 1610 1394
2173,318 50 260 2762 593 1136 2858 1197 1213 2571 919 1304 110 3114 1214 1 1704 1387 2918 1200 457 924 2959 3578 3471
1367,858 50 527 260 2762 1193 1221 593 1136 2028 296 1213 1225 608 110 1617 3114 1214 1704 1291 1036 2997 2396 1200 1387
4510,912 1193 2762 2324 1213 541 1247 1617 1288 1 1704 1230 150 1206 924 1265 223 3481 1784 3160 1374 1923 2000 3751 1968
839,858 527 750 912 2762 1234 1213 1225 1304 111 1704 1240 2918 1222 1206 2959 1259 1394 3578 3671 589 1210 1270 2791 2194
3610,527 750 1193 908 2028 1617 1225 608 3114 1304 1219 1704 1 1214 2918 1200 356 1387 2997 589 1222 1230 1961 150 3471
4959,858 50 912 1193 2762 1221 593 2858 1213 1225 110 919 1617 1304 1214 1 1704 1240 2997 1387 3578 457 2959 589 1394
4811,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318
355,50 858 1198 2762 750 593 912 1221 1136 1213 541 608 1617 2804 3114 1304 1704 2918 2959 457 589 1961 1610 1307 1394
3705,858 318 527 750 593 1136 608 1213 1225 541 919 2804 1617 3114 1358 1214 1704 1240 1387 1291 1200 1206 1961 924 2959
3013,318 858 527 50 260 2762 1193 1221 2028 2571 296 541 608 1213 3114 1617 1704 1291 2997 1240 1036 1387 1200 457 3578
656,50 318 2762 1136 2028 2858 1196 296 541 1213 2571 110 1240 924 2918 1200 457 1307 1036 3471 1610 2959 3578 1210 589
3726,318 50 858 527 1193 593 1221 908 2028 2571 541 1213 608 2804 919 1304 1219 1036 1704 111 3578 2959 1387 589 1222
3475,1193 1208 1278 1617 3114 1089 3147 2918 1387 2396 1200 457 3578 3671 1270 2791 3481 1220 32 1641 2395 1374 3751 2797 2355
4411,1193 1136 2028 296 1213 1225 1247 2804 1617 3114 1304 1 1089 111 3147 1387 1210 2959 150 1206 1961 3421 1394 1097 1079
4122,318 1198 260 1193 912 2762 593 1196 541 1225 110 919 1304 3114 1214 1704 1240 1291 2959 3578 1259 1394 924 1210 3471
593,858 318 50 1193 1198 912 1221 260 2762 296 2028 1197 1196 541 1617 919 2571 110 2997 2396 1214 1 1259 1387 1240
4508,858 318 527 1196 2324 1278 1247 2804 3114 1214 1242 1 1230 2918 3147 1090 47 924 3671 1961 920 34 1923 1784 1968
2794,858 318 527 1198 912 1193 1221 2858 1213 541 919 1617 110 3114 1 2997 1387 2918 1291 457 1259 924 356 2959 1210
5712,1198 318 858 50 527 2762 912 593 1193 1136 110 2858 296 541 1213 1617 608 1214 3114 919 1036 1 1704 1210 589
4808,50 1198 858 527 260 750 912 1193 1221 1196 908 1136 2028 2858 296 110 1213 541 1617 608 2804 1247 1219 1214 1240
4062,858 527 1198 260 1193 1221 912 2028 1196 1197 110 541 3114 1304 919 1214 2918 1036 1240 1291 1200 1259 1210 1307 3471
3669,1193 912 1136 908 296 1225 608 1304 3114 1704 919 1214 1240 1291 356 2396 1230 1610 1394 1307 1270 3471 924 2791 1265
3589,318 50 527 912 1221 593 2571 1197 2858 110 1225 2804 919 3114 1704 3578 1387 2918 2997 356 589 1610 2959 1259 1961
376,527 1193 912 1221 1136 2028 1196 296 1197 1213 608 541 110 3114 919 1214 1704 1240 1291 1387 1036 1200 3578 457 1259
4291,318 50 527 2762 912 1196 593 1193 1136 110 2858 296 1213 1225 1617 608 3114 1304 1 1704 2918 1387 356 2396 2959
461,50 912 2762 1193 2028 1196 1136 2858 2571 1304 3114 1214 1 1704 1291 1387 2396 2918 2997 356 457 1610 589 2959 3471
1697,858 912 750 1221 1225 608 1304 1 1291 2918 3578 1259 1210 1307 589 2959 924 1265 1079 3481 1784 1220 34 1923 1968
566,318 858 527 1193 1221 2028 2858 296 1213 1225 919 1219 1304 1240 1704 1036 2918 2959 2396 1230 589 1259 150 1961 1394
