user_id,prediction
850,260 1210 2028 589 1270 593 110 2396 1197 527 1097 1265 2997 318 356 296 1 1214 457 3578 1259 541 50 924 1610
2012,2858 2028 593 608 2762 110 2396 1617 527 2997 858 318 296 1240 1214 50 1193 1221 1036 912 1213 1307 1704 32 3471
1511,2858 260 589 1270 593 608 2762 110 2396 1197 1097 1265 2997 318 356 296 1 3578 1259 1200 541 50 1193 2791 1610
5846,1196 1210 2028 589 2571 1198 2762 110 2396 1197 1617 527 858 356 296 1240 1 1214 457 3578 1259 1200 1221 924 1387
4344,593 2716 1 3578 2987 919 3175 924 1387 2355 1036 2000 3114 2599 1374 1304 3481 1923 1393 3408 1961 1073 1219 357 3160
5570,2858 2028 1270 593 2762 2396 1617 2997 1 3578 1259 50 1193 1221 924 2000 1136 3114 2599 32 2959 223 1784 1225 3481
2507,2858 1196 480 2028 2571 110 527 1265 2716 1200 541 34 924 1213 32 590 1374 1394 1225 588 1923 1393 1220 2804 1079
5903,2858 1196 593 608 1198 2762 110 2396 1197 1617 2997 858 318 356 296 1240 1214 3578 1200 541 50 1193 919 1221 1387
554,1196 260 1210 480 2028 589 2571 1270 1580 608 1198 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 1240
202,2571 2762 1197 527 2997 858 1240 1214 457 1259 1200 541 50 1221 924 1036 912 1213 2000 3114 2599 1374 1394 223 1784
4387,589 2571 608 1198 2396 527 2997 318 1 1214 457 3578 1200 541 1193 2791 1036 1213 1136 3114 1704 2599 590 1304 1394
1820,260 2028 2571 1270 608 1198 110 1197 527 1097 3578 1259 34 924 2791 1291 1213 1136 1968 2599 2797 3793 1394 1225 3481
5082,260 2028 2571 593 608 1198 2762 110 1197 1617 527 858 318 296 1240 1 1214 457 1259 1200 541 50 1193 919 1221
3827,1196 1210 589 608 1198 2396 1197 527 2997 858 356 1240 1 1214 3578 1259 1200 541 1193 919 1221 1387 1036 1291 912
5854,2858 1196 1210 2028 608 1198 1197 527 2997 858 318 356 296 1240 1 1214 457 3578 1200 541 1193 919 1221 1036 1291
38,2858 1196 260 2028 2571 593 608 1198 2762 110 1197 1617 527 1097 2997 858 318 356 1240 1 1214 457 3578 1259 1200
1985,2858 260 593 608 2762 110 2396 1617 527 2997 318 356 296 1 457 1259 1200 50 1193 919 1221 912 1213 1136 3114
1392,2858 1196 2571 2396 1197 1097 1265 2997 296 1 1259 50 1387 1291 1136 3114 1307 1704 2599 2959 1304 1394 223 1784 1225
4626,1210 1198 110 858 318 2716 3578 34 1193 919 1221 924 1036 912 1307 1704 2599 2959 1374 1304 1394 223 1784 1220 2804
425,2858 1196 260 1210 2571 1270 608 2762 2396 1197 1617 527 2997 1240 1214 457 3578 541 919 924 1387 912 1213 3114 1307
216,260 480 110 1197 1617 1 2916 3578 50 919 1221 924 1387 2355 1213 1307 2599 3793 32 3471 2959 1374 223 1584 3481
2857,2858 260 1210 2571 1270 2396 527 1265 2997 1 3578 1259 50 1221 912 1136 3114 1307 1704 2959 2918 1304 1394 223 1225
3701,2858 260 589 2571 1270 593 608 110 2396 1197 1617 1097 858 318 356 296 1240 1259 50 1193 1221 924 1387 1036 1213
548,1196 260 1210 2028 593 608 1198 2762 2396 1197 1617 527 2997 318 356 296 1240 1 457 1259 1200 541 50 1193 919
889,2858 480 1198 2762 110 2396 457 34 50 1221 1387 1610 1036 1291 1307 1704 1225 1584 3481 2406 1230 1219 1089 1247 357
3517,1196 260 2028 589 2571 593 608 1198 2762 2396 1197 1617 527 2997 858 318 296 1 1214 457 3578 1259 1200 50 1193
5815,2858 260 2028 593 608 1198 2762 110 2396 1197 1617 527 2997 858 318 356 296 1 457 1259 50 919 1387 1610 1036
591,260 589 1198 2396 1197 1617 1097 1265 2997 296 2716 1 1214 3578 919 1221 1387 2791 1291 1136 3114 1307 1704 2599 32
5595,593 608 110 2396 1617 527 2997 318 356 296 1240 1 1259 50 1193 919 1387 2791 1036 912 1213 1136 3114 1307 1704
2941,2858 260 2028 608 1198 110 2396 1617 527 2997 858 318 296 1 457 3578 50 1193 1221 1610 1036 1291 1213 1136 1704
4728,2028 2762 527 356 1240 1 1214 457 1259 2791 2355 1036 912 2000 3114 1307 3793 3471 2918 1304 1394 223 1784 3481 2804
4117,1210 2028 1270 2762 110 1197 527 2997 858 1240 1 1214 1259 1200 1193 919 1221 924 1387 2791 1036 1291 912 1213 1136
4153,1196 260 2028 593 608 1198 2762 110 2396 1197 1617 527 858 318 296 1240 1 1214 3578 1200 541 50 1193 919 1221
5226,1196 2028 1270 593 608 110 2396 1197 1617 527 2997 318 296 1 1214 457 3578 1259 541 50 1193 919 1221 924 2791
4345,2858 260 2028 589 1270 593 1198 2762 527 858 318 296 1240 1214 3578 1200 541 1193 1221 2791 1213 3114 3471 2959 2918
3539,2028 2571 1197 527 2997 1221 924 1387 1610 912 1213 3114 1307 32 3471 590 1304 1225 3481 1220 750 1079 3751 1961 1230
500,1196 260 1210 2028 589 1270 593 1198 110 1617 2997 858 356 1240 1 1214 457 3578 1259 1200 541 1193 919 1221 924
3882,2858 1196 260 1210 589 2571 593 1198 2762 2396 1197 527 2997 858 318 356 296 1240 1 1214 457 3578 1259 1200 541
2738,2858 1196 260 1210 589 2571 593 608 1198 2762 110 2396 1197 2997 858 318 356 1240 1 1214 457 3578 1259 1200 541
3518,1196 2028 2571 110 2396 1197 1617 527 858 296 1240 1214 457 3578 1200 541 1193 1221 924 1610 1213 32 3471 2959 2918
2947,2858 1196 260 1210 2028 589 1270 1198 2762 110 2396 1617 1097 858 318 1240 1 1214 3578 1200 541 50 1193 919 1221
4502,260 1210 2028 589 2571 593 1198 2762 1197 1265 356 457 3578 34 50 1193 1610 2355 1291 1136 3114 1307 1968 2599 2797
156,1196 260 2028 589 2571 593 608 1198 2762 110 2396 1197 1097 858 318 296 1240 1214 457 3578 1259 1200 541 50 1193
4675,2028 589 593 1198 2762 527 2997 318 356 1240 1 1214 3578 1259 1200 541 1193 919 1387 1610 1036 1291 1213 1136 3114
673,1196 1210 2028 2571 1198 2762 2396 1197 1617 1265 2997 356 1240 1 457 1200 541 50 919 1221 1387 1610 1036 1291 912
5136,2858 260 2028 593 2762 110 2396 1197 527 2997 858 296 1 1214 457 3578 50 1193 919 1221 1387 912 1213 1136 3114
5335,2858 2028 1270 608 2762 2396 1197 527 318 356 296 1240 1 1214 3578 1259 541 50 1193 919 924 1387 1610 1036 912
2747,260 2028 589 2571 1198 2762 110 2396 1617 527 858 356 1240 1214 457 3578 1200 541 50 1193 919 1221 924 1387 1036
5054,1196 2571 527 356 1214 1193 919 1221 2791 3114 1704 3793 590 1374 1394 223 1784 1225 3481 1220 2804 1073 1094 2700 1089
1624,2028 2571 593 608 1198 110 2396 1197 1617 527 2997 858 318 356 296 1240 1 3578 1193 919 1221 912 1213 1136 3114
1285,1210 1580 2396 1197 1617 318 3578 1259 1127 2791 1036 912 1307 1704 2291 3471 3751 733 357 3147 1278 2324 1954 2115 1294
3648,2571 1197 1617 527 1097 1265 858 318 541 1221 924 1387 2791 1610 1291 912 1213 1307 1968 3471 2918 1304 1394 3481 1923
1333,2028 589 110 2396 2997 858 318 356 2716 1 1214 457 3578 1200 1193 919 924 2791 1136 3114 3471 590 2959 2918 3481
2599,2858 2028 593 2762 2396 1617 527 1265 2997 2716 541 50 1193 919 1221 924 1291 912 1213 1136 1307 1968 1704 2599 2959
1996,1270 608 2396 1197 1617 527 1097 2997 356 296 1214 1200 50 1221 924 1387 1610 912 1213 3114 1704 32 3471 2959 2918
3290,1196 260 2028 593 1198 2762 110 2396 1197 1617 527 858 318 356 296 1240 1 1214 3578 1259 1200 50 1193 919 1221
3313,2396 1197 858 318 1214 1259 541 1221 912 2599 32 1394 1784 588 750 1079 3751 1073 1230 1094 111 1247 1517 357 3421
1112,1196 593 858 318 296 2716 1240 1193 1221 2791 912 2000 1307 1968 1704 3471 590 2959 1304 1784 1220 750 1079 908 1222
4647,2858 1196 260 1210 480 589 593 2396 1197 356 296 1240 3578 1200 34 1193 2791 1291 912 3114 1968 32 590 2918 1374
1943,1210 2028 110 2396 527 858 1240 1 1214 457 3578 1200 919 1221 1610 912 2000 1307 3471 590 1374 1304 1394 223 1225
1130,260 2571 608 2762 1617 1097 2997 356 296 2716 1 1214 3578 1259 1200 34 50 1193 919 2791 1036 1291 1213 3114 32
5269,2858 1210 2028 2571 608 110 2396 527 318 356 1240 1 457 3578 1200 541 919 1387 2791 1610 1036 1291 912 1136 3114
2885,1196 260 1210 2028 2571 593 608 1198 2762 1197 1617 527 858 318 356 296 1240 1214 457 1200 541 1193 919 1221 1387
3163,480 2028 1270 1198 110 858 318 1240 1214 2987 541 1221 1610 2355 1136 3114 1968 1704 2599 2959 1923 3408 1356 1230 150
4497,1196 2028 589 593 110 1197 527 1265 318 356 296 1 457 34 1193 924 1387 2791 1610 1036 912 1213 1136 3114 1307
3299,1196 589 2571 593 1198 1617 318 356 1240 1 1214 457 541 1193 919 1387 2791 1610 1291 912 1213 3114 1307 1704 2599
3677,2858 1196 260 1210 2028 589 2571 608 1198 2762 110 2396 1197 1617 527 2997 858 318 296 1240 1 3578 1200 541 1193
