created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 20:21:12 +0000 2020,8532,[],1252331503792590850,,,5956,1346,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",501187429,61,225,Thu Feb 23 22:00:28 +0000 2012,Twitter for iPhone
Mon Apr 20 20:21:12 +0000 2020,133,[],1252331505482940416,1252328188262440962,882833276,5620,85,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1251753021572341761,1,13,Sun Apr 19 06:03:03 +0000 2020,Twitter for Android
Mon Apr 20 20:21:13 +0000 2020,3934,[Covid48],1252331508959973377,,,6313,831,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1252324093917106176,4245,0,Mon Apr 20 19:53:03 +0000 2020,Twitter for Android
Mon Apr 20 20:21:18 +0000 2020,8904,[],1252331528287186944,,,3914,2902,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",856046477357010944,9,231,Sun Apr 23 07:25:59 +0000 2017,Twitter for Android
Mon Apr 20 20:21:21 +0000 2020,5649,[],1252331542879363073,,,9471,2133,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1160980497117384715,117,121,Mon Aug 12 18:24:55 +0000 2019,Twitter for iPhone
Mon Apr 20 20:21:24 +0000 2020,1779,[],1252331554929618944,,,6701,2267,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",988226695,5770,5593,Tue Dec 04 07:09:55 +0000 2012,Twitter for Android
Mon Apr 20 20:21:25 +0000 2020,2344,[],1252331556875595776,,,7918,6574,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1139544038145527808,226,2207,Fri Jun 14 14:44:05 +0000 2019,Twitter for Android
Mon Apr 20 20:21:25 +0000 2020,7379,[],1252331557924343808,,,224,9650,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",889962474316890115,407,182,Tue Jul 25 21:36:03 +0000 2017,Twitter for iPhone
Mon Apr 20 20:21:27 +0000 2020,6828,[],1252331567608852481,,,1491,708,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",82018203,339,1374,Tue Oct 13 05:17:10 +0000 2009,Twitter for Android
Mon Apr 20 20:21:29 +0000 2020,1383,[],1252331576286941186,,,7945,9552,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1194405888938926080,333,535,Wed Nov 13 00:08:14 +0000 2019,Twitter for Android
Mon Apr 20 20:21:29 +0000 2020,4124,[OilPrice],1252331577465540608,,,4988,9347,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1237685579044749312,237,615,Wed Mar 11 10:23:40 +0000 2020,Twitter for Android
Mon Apr 20 20:21:32 +0000 2020,4515,[],1252331586693017601,,,3357,503,"<a href=\"http://www.dontspreadmywealth.com\" rel=\"nofollow\">PostTwee</a>",72906858,3094,2567,Wed Sep 09 17:44:50 +0000 2009,PostTwee
Mon Apr 20 20:21:32 +0000 2020,3371,"[India, BJP]",1252331587179622405,1252326169925619713,74980737,2685,1295,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",2489675208,594,2649,Sun May 11 11:09:13 +0000 2014,Twitter Web App
Mon Apr 20 20:21:32 +0000 2020,6255,[],1252331588429414401,,,9982,6954,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1109083584298668032,32,118,Fri Mar 22 13:25:07 +0000 2019,Twitter for iPhone
Mon Apr 20 20:21:33 +0000 2020,1966,[],1252331592845942784,,,1106,7858,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",39295644,71,444,Mon May 11 17:27:58 +0000 2009,Twitter for iPhone
Mon Apr 20 20:21:34 +0000 2020,4679,[],1252331594922315778,1252268178044059659,730076290741616640,257,8631,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1035127802868236288,2392,2612,Thu Aug 30 11:31:14 +0000 2018,Twitter for Android
Mon Apr 20 20:21:34 +0000 2020,4466,[],1252331596713254913,,,8215,2015,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1241596494333034497,5,5,Sun Mar 22 05:24:19 +0000 2020,Twitter for iPhone
Mon Apr 20 20:21:36 +0000 2020,4648,[],1252331606943006720,,,7534,482,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",303315943,310,2143,Sun May 22 17:18:09 +0000 2011,Twitter for Android
Mon Apr 20 20:21:40 +0000 2020,8247,[Covid48],1252331622600445955,,,9730,7276,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1245437523310108672,5,10,Wed Apr 01 19:47:27 +0000 2020,Twitter for Android
Mon Apr 20 20:21:42 +0000 2020,6420,[],1252331629332365313,,,2689,2306,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",2581486644,103025,55163,Sun Jun 22 03:25:08 +0000 2014,Twitter for Android
Mon Apr 20 20:21:43 +0000 2020,2899,[],1252331634289860608,,,5498,1529,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1242097085865791490,46,246,Mon Mar 23 14:33:37 +0000 2020,Twitter for iPhone
